Curated Document;Sample Id;Document Id;Document title (sv);Document title (en);Req ID;Section titles (sv);Section titles (en);Requirement text (sv);Requirement text (en);Advice (sv);Advice (en);Span;SB11 table;SB11 code;SB11 en_name;SB11 sv_name;CoClass table;CoClass code;CoClass en_name;CoClass sv_name
./data/after_check_20220412/B_2nd.tsv;32;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109928;18 Särskilda ytor# 18.2 Ytor# 18.2.5 Parkeringsytor;18 Specific areas# 18.2 Areas# 18.2.5 Parking spaces;Parkeringsytor ska dimensioneras för referenshastighet, VR, 50 km/h och 500 000 passager av en standardaxel.;;;;Parkeringsytor;Alternativtabell;U143B;Spaces for parking road vehicles;Utrymmen för uppställning av vägfordon;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/B_2nd.tsv;35;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111335;7 Övergripande dimensioneringskrav# 7.3 Vattenbalans;7 Overall dimensioning requirements# 7.3 Water balance;Avvattning ska i första hand ordnas så att den naturliga vattenbalansen bibehålls., Avvattning ska ordnas så att vatten hanteras så lokalt som möjligt. Vattnet ska transporteras kortast möjliga väg innan det infiltreras eller leds bort.;Drainage should primarily be arranged in such a way that the natural water balance is maintained., Dewatering should be arranged so that water is managed as locally as possible. Water shall be transported by the shortest possible route before being infiltrated or discharged.;;;Drainage;Byggdelar;51CD;Drainage water system;Dränvattensystem;Tillgångssystem;2GCC;Drainage water system;Dränvattensystem
./data/after_check_20220412/B_2nd.tsv;35;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111335;7 Övergripande dimensioneringskrav# 7.3 Vattenbalans;7 Overall dimensioning requirements# 7.3 Water balance;Avvattning ska i första hand ordnas så att den naturliga vattenbalansen bibehålls., Avvattning ska ordnas så att vatten hanteras så lokalt som möjligt. Vattnet ska transporteras kortast möjliga väg innan det infiltreras eller leds bort.;Drainage should primarily be arranged in such a way that the natural water balance is maintained., Dewatering should be arranged so that water is managed as locally as possible. Water shall be transported by the shortest possible route before being infiltrated or discharged.;Särskild hänsyn bör tas till stabilitetsegenskaper hos överbyggnadslagren.;Special consideration should be given to the choice of pavement with regard to heavy slow-moving vehicles with turning movements.;Dewatering;Byggdelar;51CD;Drainage water system;Dränvattensystem;Tillgångssystem;2GCC;Drainage water system;Dränvattensystem
./data/after_check_20220412/B_2nd.tsv;45;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44026;8 Verifiering av bärförmåga# stadga och beständighet# 8.1 Grundläggande dimensioneringsregler# 8.1.1 Allmänt;8 Verification of load-bearing capacity# stability and resistance# 8.1 Basic dimensioning rules# 8.1.1 General;Material, inklusive jord och berg, som ingår i ett bärande huvudsystem eller påverkar bärförmågan hos en konstruktionsdel ska ha kända och dokumenterade egenskaper avseende hållfasthets- och deformationsparametrar och beständighet.;Materials, including soil and rock, which form part of a main load-bearing system or affect the load-bearing capacity of a structural element shall have known and documented properties in terms of strength and deformation parameters and resistance.;;;load-bearing system;Byggdelar;21CB;Support structures in tunnel;Bärverk i tunnel;Konstruktiva-system#Grundfunktioner-och-Komponenter;BM#UJ;Tunnel structure#structural holding object in curved form;Bärande huvudsystem i tunnel#Byggkonstruktiv båge
./data/after_check_20220412/B_2nd.tsv;45;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44026;8 Verifiering av bärförmåga# stadga och beständighet# 8.1 Grundläggande dimensioneringsregler# 8.1.1 Allmänt;8 Verification of load-bearing capacity# stability and resistance# 8.1 Basic dimensioning rules# 8.1.1 General;Material, inklusive jord och berg, som ingår i ett bärande huvudsystem eller påverkar bärförmågan hos en konstruktionsdel ska ha kända och dokumenterade egenskaper avseende hållfasthets- och deformationsparametrar och beständighet.;Materials, including soil and rock, which form part of a main load-bearing system or affect the load-bearing capacity of a structural element shall have known and documented properties in terms of strength and deformation parameters and resistance.;Vatten bör inte transporteras längre sträckor på ett sätt som innebär att den naturliga vattenbalansen påverkas  Vid passage eller närhet till vattendrag, dike och vattenområde bör ingrepp i vattenområde minimeras.;Water should not be transported over long distances in a way that affects the natural water balance  When crossing or in the vicinity of watercourses, ditches and water bodies, encroachment on the water body should be minimised.;structural element;Byggdelar;17;TUNNEL AND ROCK STRUCTURES;TUNNEL- OCH BERGRUMSKONSTRUKTIONER;Tillgångssystem;1D;Tunnel structure;Tunnelkonstruktion
./data/after_check_20220412/B_2nd.tsv;46;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44101;8 Verifiering av bärförmåga# stadga och beständighet# 8.3 Laster# 8.3.2 Laster i varaktiga dimensioneringssituationer# 8.3.2.8 Luftryck# 8.3.2.8.1 Lufttryck av passerande vägfordon;8 Verification of load-bearing capacity# stability and resistance# 8.3 Loads# 8.3.2 Loads in permanent dimensioning situations# 8.3.2.8 Air pressure# 8.3.2.8.1 Air pressure of passing road vehicles;En konstruktion som är utsatt för lufttryck av passerande vägfordon på två sidor ska dimensioneras för 0,8 kPa i såväl sug som tryck.;A structure exposed to air pressure from passing road vehicles on two sides shall be designed for 0,8 kPa in both suction and pressure.;;;structure;Byggdelar;17;TUNNEL AND ROCK STRUCTURES;TUNNEL- OCH BERGRUMSKONSTRUKTIONER;Tillgångssystem;1D;Tunnel structure;Tunnelkonstruktion
./data/after_check_20220412/B_2nd.tsv;49;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44303;11 Installationer i vägtunnlar# 11.2 Styrning# övervakning och kommunikation# 11.2.2   Styr- och övervakningssystem# 11.2.2.3  Givare och detektorer;11 Installations in road tunnels# 11.2 Control# monitoring and communication# 11.2.2 Control and monitoring systems# 11.2.2.3 Sensors and detectors;Givare och detektorer ska vara installerade i den omfattning som behövs för drift, övervakning och underhåll av tunneln.;Transducers and detectors shall be installed to the extent necessary for the operation, monitoring and maintenance of the tunnel.;;;Transducers and detectors;Byggdelar;84C;Control and monitoring systems for road traffic;Styr- och övervakningssystem för vägtrafik;Grundfunktioner-och-Komponenter;B;sensing object;Avkännande objekt
./data/after_check_20220412/B_2nd.tsv;49;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44303;11 Installationer i vägtunnlar# 11.2 Styrning# övervakning och kommunikation# 11.2.2   Styr- och övervakningssystem# 11.2.2.3  Givare och detektorer;11 Installations in road tunnels# 11.2 Control# monitoring and communication# 11.2.2 Control and monitoring systems# 11.2.2.3 Sensors and detectors;Givare och detektorer ska vara installerade i den omfattning som behövs för drift, övervakning och underhåll av tunneln.;Transducers and detectors shall be installed to the extent necessary for the operation, monitoring and maintenance of the tunnel.;;;tunnel;Byggdelar#Alternativtabell;17#G-B;TUNNEL AND ROCK STRUCTURES#Tunnels and underground passages;TUNNEL- OCH BERGRUMSKONSTRUKTIONER#Tunnlar och bergrum;Tillgångssystem;1D;Tunnel structure;Tunnelkonstruktion
./data/after_check_20220412/B_2nd.tsv;54;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K165093;6 Fysisk utformning - Placering av yttre objekt# 6.5 Kryssmärken# 6.5.2 Kryssmärkets storlek och placering - siktkrav;6 Physical design - Location of external objects# 6.5 Cross marks# 6.5.2     Size and position of the cross mark - visibility requirements;Det ska finnas minst ett kryssmärke på vardera sidan av spårområdet där allmänheten har tillträde och annars om det behövs för trafiksäkerheten. Dessa ska vara placerade till höger sett i vägtrafikens färdriktning. I de fall där det inte går att placera ett kryssmärke till höger ska det istället finnas ett kryssmärke till vänster under förutsättning att enbart gående förekommer. Ett kryssmärke får inte vara placerat mellan spår som ingår i samma plankorsning.;There shall be at least one crossing mark on each side of the track area where the public has access and otherwise as necessary for traffic safety. These shall be positioned on the right hand side as seen in the direction of travel of road traffic. Where it is not possible to place a crossing mark on the right, there shall be a crossing mark on the left instead, provided that only pedestrians are present., A crossing mark may not be placed between tracks that are part of the same level crossing.,;;;crossing mark;Byggdelar#Byggdelar#Byggdelar#Byggdelar#Byggdelar#Byggdelar#Byggdelar;84BBHC#32BB#84BBHC#32BB#84BBHC#32BB#84BBHC;Roadside panels#Signs#Roadside panels#Signs#Roadside panels#Signs#Roadside panels;Tavlor vid väg#Skyltar#Tavlor vid väg#Skyltar#Tavlor vid väg#Skyltar#Tavlor vid väg;Grundfunktioner-och-Komponenter#Tillgångssystem#Konstruktiva-system#Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter;PHD#3TB#MEB#PHD#PHD#PHD;sign#Traffic signal system#Static sign system#sign#sign#sign;Skylt#Trafiksignalsystem#Fast skyltsystem#Skylt#Skylt#Skylt
./data/after_check_20220412/B_2nd.tsv;54;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K165093;6 Fysisk utformning - Placering av yttre objekt# 6.5 Kryssmärken# 6.5.2 Kryssmärkets storlek och placering - siktkrav;6 Physical design - Location of external objects# 6.5 Cross marks# 6.5.2     Size and position of the cross mark - visibility requirements;Det ska finnas minst ett kryssmärke på vardera sidan av spårområdet där allmänheten har tillträde och annars om det behövs för trafiksäkerheten. Dessa ska vara placerade till höger sett i vägtrafikens färdriktning. I de fall där det inte går att placera ett kryssmärke till höger ska det istället finnas ett kryssmärke till vänster under förutsättning att enbart gående förekommer. Ett kryssmärke får inte vara placerat mellan spår som ingår i samma plankorsning.;There shall be at least one crossing mark on each side of the track area where the public has access and otherwise as necessary for traffic safety. These shall be positioned on the right hand side as seen in the direction of travel of road traffic. Where it is not possible to place a crossing mark on the right, there shall be a crossing mark on the left instead, provided that only pedestrians are present., A crossing mark may not be placed between tracks that are part of the same level crossing.,;För övervakning av en tunnels ventilation kan givare för mätning av kvävedioxid, kolmonoxid, luftflöde, trafikflöde och hastighet behövas. Mätning av trafikens flöde och hastighet och av antal fordon av olika fordonsslag kan krävas för trafikstyrningssystemets funktion eller för statistikändamål.  Registrering kan ske med t.ex. detektorslingor, detektering via kamerabevakning och bildanalys.;For monitoring the ventilation of a tunnel, sensors for measuring nitrogen dioxide, carbon monoxide, air flow, traffic flow and speed may be needed.  Measurement of traffic flow and speed and of the number of vehicles of different types may be required for the functioning of the traffic management system or for statistical purposes.  Detection can be done with e.g. detector loops, detection via camera surveillance and image analysis.,;track area;Alternativtabell;U112D;Track spaces;Spårutrymmen;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/B_2nd.tsv;54;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K165093;6 Fysisk utformning - Placering av yttre objekt# 6.5 Kryssmärken# 6.5.2 Kryssmärkets storlek och placering - siktkrav;6 Physical design - Location of external objects# 6.5 Cross marks# 6.5.2     Size and position of the cross mark - visibility requirements;Det ska finnas minst ett kryssmärke på vardera sidan av spårområdet där allmänheten har tillträde och annars om det behövs för trafiksäkerheten. Dessa ska vara placerade till höger sett i vägtrafikens färdriktning. I de fall där det inte går att placera ett kryssmärke till höger ska det istället finnas ett kryssmärke till vänster under förutsättning att enbart gående förekommer. Ett kryssmärke får inte vara placerat mellan spår som ingår i samma plankorsning.;There shall be at least one crossing mark on each side of the track area where the public has access and otherwise as necessary for traffic safety. These shall be positioned on the right hand side as seen in the direction of travel of road traffic. Where it is not possible to place a crossing mark on the right, there shall be a crossing mark on the left instead, provided that only pedestrians are present., A crossing mark may not be placed between tracks that are part of the same level crossing.,;För övervakning av en tunnels ventilation kan givare för mätning av kvävedioxid, kolmonoxid, luftflöde, trafikflöde och hastighet behövas. Mätning av trafikens flöde och hastighet och av antal fordon av olika fordonsslag kan krävas för trafikstyrningssystemets funktion eller för statistikändamål.  Registrering kan ske med t.ex. detektorslingor, detektering via kamerabevakning och bildanalys.;For monitoring the ventilation of a tunnel, sensors for measuring nitrogen dioxide, carbon monoxide, air flow, traffic flow and speed may be needed.  Measurement of traffic flow and speed and of the number of vehicles of different types may be required for the functioning of the traffic management system or for statistical purposes.  Detection can be done with e.g. detector loops, detection via camera surveillance and image analysis.,;road traffic;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADA;Road facility;Väganläggning
./data/after_check_20220412/B_2nd.tsv;54;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K165093;6 Fysisk utformning - Placering av yttre objekt# 6.5 Kryssmärken# 6.5.2 Kryssmärkets storlek och placering - siktkrav;6 Physical design - Location of external objects# 6.5 Cross marks# 6.5.2     Size and position of the cross mark - visibility requirements;Det ska finnas minst ett kryssmärke på vardera sidan av spårområdet där allmänheten har tillträde och annars om det behövs för trafiksäkerheten. Dessa ska vara placerade till höger sett i vägtrafikens färdriktning. I de fall där det inte går att placera ett kryssmärke till höger ska det istället finnas ett kryssmärke till vänster under förutsättning att enbart gående förekommer. Ett kryssmärke får inte vara placerat mellan spår som ingår i samma plankorsning.;There shall be at least one crossing mark on each side of the track area where the public has access and otherwise as necessary for traffic safety. These shall be positioned on the right hand side as seen in the direction of travel of road traffic. Where it is not possible to place a crossing mark on the right, there shall be a crossing mark on the left instead, provided that only pedestrians are present., A crossing mark may not be placed between tracks that are part of the same level crossing.,;För övervakning av en tunnels ventilation kan givare för mätning av kvävedioxid, kolmonoxid, luftflöde, trafikflöde och hastighet behövas. Mätning av trafikens flöde och hastighet och av antal fordon av olika fordonsslag kan krävas för trafikstyrningssystemets funktion eller för statistikändamål.  Registrering kan ske med t.ex. detektorslingor, detektering via kamerabevakning och bildanalys.;For monitoring the ventilation of a tunnel, sensors for measuring nitrogen dioxide, carbon monoxide, air flow, traffic flow and speed may be needed.  Measurement of traffic flow and speed and of the number of vehicles of different types may be required for the functioning of the traffic management system or for statistical purposes.  Detection can be done with e.g. detector loops, detection via camera surveillance and image analysis.,;tracks;Byggdelar;33B;Tracks;Spår;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/B_2nd.tsv;54;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K165093;6 Fysisk utformning - Placering av yttre objekt# 6.5 Kryssmärken# 6.5.2 Kryssmärkets storlek och placering - siktkrav;6 Physical design - Location of external objects# 6.5 Cross marks# 6.5.2     Size and position of the cross mark - visibility requirements;Det ska finnas minst ett kryssmärke på vardera sidan av spårområdet där allmänheten har tillträde och annars om det behövs för trafiksäkerheten. Dessa ska vara placerade till höger sett i vägtrafikens färdriktning. I de fall där det inte går att placera ett kryssmärke till höger ska det istället finnas ett kryssmärke till vänster under förutsättning att enbart gående förekommer. Ett kryssmärke får inte vara placerat mellan spår som ingår i samma plankorsning.;There shall be at least one crossing mark on each side of the track area where the public has access and otherwise as necessary for traffic safety. These shall be positioned on the right hand side as seen in the direction of travel of road traffic. Where it is not possible to place a crossing mark on the right, there shall be a crossing mark on the left instead, provided that only pedestrians are present., A crossing mark may not be placed between tracks that are part of the same level crossing.,;För övervakning av en tunnels ventilation kan givare för mätning av kvävedioxid, kolmonoxid, luftflöde, trafikflöde och hastighet behövas. Mätning av trafikens flöde och hastighet och av antal fordon av olika fordonsslag kan krävas för trafikstyrningssystemets funktion eller för statistikändamål.  Registrering kan ske med t.ex. detektorslingor, detektering via kamerabevakning och bildanalys.;For monitoring the ventilation of a tunnel, sensors for measuring nitrogen dioxide, carbon monoxide, air flow, traffic flow and speed may be needed.  Measurement of traffic flow and speed and of the number of vehicles of different types may be required for the functioning of the traffic management system or for statistical purposes.  Detection can be done with e.g. detector loops, detection via camera surveillance and image analysis.,;same level crossing .;DCAT;z;No Available Code;ingen tillgänglig kod;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/B_2nd.tsv;58;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K123774;8  Signalering mot vägen# 8.6 Hinderdetektor;8 Signalling towards the road# 8.6 Obstacle detector;I anläggningar utan utgångsbommar ska fällningen vid hinder avbrytas så att bommarna stannar i ungefär 45 graders läge mot vägens horisontalplan. Även fällningen för en ingångsbom kan vid hinder avbrytas om det behövs för att öka trafiksäkerheten.;In installations without exit barriers, the folding at obstacles shall be interrupted so that the barriers stop at approximately 45 degrees to the horizontal plane of the road., The folding of an entrance barrier can also be interrupted in the event of an obstruction if this is necessary to increase traffic safety.;;;barriers;Byggdelar#Landskapsinformation;32BDB#VAGVBO;Bars#Road boom;Bommar#Vägbom;Tillgångssystem#Konstruktiva-system#Grundfunktioner-och-Komponenter;3TCB#LH#RU;Shutdown equipment#Traffic control system#access restricting object;Fysiska avstängningsanordningar för trafik#Trafikavstängningar#Tillträdesbegränsande objekt
./data/after_check_20220412/B_2nd.tsv;58;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K123774;8  Signalering mot vägen# 8.6 Hinderdetektor;8 Signalling towards the road# 8.6 Obstacle detector;I anläggningar utan utgångsbommar ska fällningen vid hinder avbrytas så att bommarna stannar i ungefär 45 graders läge mot vägens horisontalplan. Även fällningen för en ingångsbom kan vid hinder avbrytas om det behövs för att öka trafiksäkerheten.;In installations without exit barriers, the folding at obstacles shall be interrupted so that the barriers stop at approximately 45 degrees to the horizontal plane of the road., The folding of an entrance barrier can also be interrupted in the event of an obstruction if this is necessary to increase traffic safety.;;;folding at obstacles;Byggdelar;84BBHF;Railway barrier equipment;Fällbomsutrustning;Tillgångssystem;3TCC;Shutdown signal system;Signalsystem för avstängning av trafik
./data/after_check_20220412/B_2nd.tsv;58;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K123774;8  Signalering mot vägen# 8.6 Hinderdetektor;8 Signalling towards the road# 8.6 Obstacle detector;I anläggningar utan utgångsbommar ska fällningen vid hinder avbrytas så att bommarna stannar i ungefär 45 graders läge mot vägens horisontalplan. Även fällningen för en ingångsbom kan vid hinder avbrytas om det behövs för att öka trafiksäkerheten.;In installations without exit barriers, the folding at obstacles shall be interrupted so that the barriers stop at approximately 45 degrees to the horizontal plane of the road., The folding of an entrance barrier can also be interrupted in the event of an obstruction if this is necessary to increase traffic safety.;;;road;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/B_2nd.tsv;61;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K124228;13 Plattformsanläggningar# 13.2 Automatiska anläggningar;13 Platform facilities# 13.2 Automatic facilities;Spårautomatik ska kunna fungera oberoende av varandra, för såväl ankommande som avgående tågrörelser och vid behov även för växlingsrörelser.;Automatic train detection systems must be able to operate independently, for both incoming and outgoing train movements and, if necessary, also for interchange movements.;;;train detection systems;Byggdelar;84BBF;Track section detection and obstruction control systems;System för detektering och hinderkontroll av spåravsnitt;Tillgångssystem;3TEC;Vehicle detection system;Fordonsdetekteringssystem
./data/after_check_20220412/B_2nd.tsv;63;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125667;6 Tavlor och skyltar# 6.1  Placering av tavlor relativt spår;6 Boards and signs# 6.1 Placement of paintings relative to tracks;Avståndet från en tavlas kant till spårmitt ska vara minst 2,6 meter.;The distance from the edge of a panel to the centre of the track must be at least 2.6 metres.;;;Requirement text ( en );Byggdelar;33B;Tracks;Spår;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/B_2nd.tsv;63;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125667;6 Tavlor och skyltar# 6.1  Placering av tavlor relativt spår;6 Boards and signs# 6.1 Placement of paintings relative to tracks;Avståndet från en tavlas kant till spårmitt ska vara minst 2,6 meter.;The distance from the edge of a panel to the centre of the track must be at least 2.6 metres.;;;panel;Byggdelar;84BBDC;Railway signalling panels;Signaltavlor vid järnväg;Grundfunktioner-och-Komponenter#Tillgångssystem#Konstruktiva-system;PHD#3TB#MEB;sign#Traffic signal system#Static sign system;Skylt#Trafiksignalsystem#Fast skyltsystem
./data/after_check_20220412/B_2nd.tsv;63;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125667;6 Tavlor och skyltar# 6.1  Placering av tavlor relativt spår;6 Boards and signs# 6.1 Placement of paintings relative to tracks;Avståndet från en tavlas kant till spårmitt ska vara minst 2,6 meter.;The distance from the edge of a panel to the centre of the track must be at least 2.6 metres.;;;centre of the track;Landskapsinformation#Byggdelar;JVGJSM#33BBD;Track center#Measuring points;Spårmitt#Mätpunkter;Grundfunktioner-och-Komponenter;ZBB;Railroad alignment;Spårgeometri
./data/after_check_20220412/B_3rd.tsv;66;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125924;9 Växlar och spårspärrar# 9.1  Elektriska kopplingar för växlar och spårspärrar# 9.1.1Växlar och spårspärrar med elektrisk omläggningsanordning;9 Switches and track barriers# 9.1 Electrical connections for switches and track lockers# 9.1.1 Switches and turnstiles with electrical switching device;Skåpstolpe för kabelskåp tillhörande växlar resp spårspärrar ska vara isolerad mot markvärme med isolermatta, isolerskum eller annat isolermaterial.;Cabinet posts for cable cabinets belonging to switches or track spacers shall be insulated against ground heat with insulating mat, insulating foam or other insulating material.;;;Cabinet posts;Landskapsinformation;ANLSPE;Pillar;Stolpe;Grundfunktioner-och-Komponenter;UBD;mast;Stolpe
./data/after_check_20220412/B_3rd.tsv;66;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125924;9 Växlar och spårspärrar# 9.1  Elektriska kopplingar för växlar och spårspärrar# 9.1.1Växlar och spårspärrar med elektrisk omläggningsanordning;9 Switches and track barriers# 9.1 Electrical connections for switches and track lockers# 9.1.1 Switches and turnstiles with electrical switching device;Skåpstolpe för kabelskåp tillhörande växlar resp spårspärrar ska vara isolerad mot markvärme med isolermatta, isolerskum eller annat isolermaterial.;Cabinet posts for cable cabinets belonging to switches or track spacers shall be insulated against ground heat with insulating mat, insulating foam or other insulating material.;;;cable cabinets;Byggdelar;62KBD;Cable cabinets;Kabelskåp;Grundfunktioner-och-Komponenter;UCA;Appliance cabinet;Apparatskåp
./data/after_check_20220412/B_3rd.tsv;66;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125924;9 Växlar och spårspärrar# 9.1  Elektriska kopplingar för växlar och spårspärrar# 9.1.1Växlar och spårspärrar med elektrisk omläggningsanordning;9 Switches and track barriers# 9.1 Electrical connections for switches and track lockers# 9.1.1 Switches and turnstiles with electrical switching device;Skåpstolpe för kabelskåp tillhörande växlar resp spårspärrar ska vara isolerad mot markvärme med isolermatta, isolerskum eller annat isolermaterial.;Cabinet posts for cable cabinets belonging to switches or track spacers shall be insulated against ground heat with insulating mat, insulating foam or other insulating material.;;;track spacers;Byggdelar;33DG;Track barriers;Spårspärrar;Grundfunktioner-och-Komponenter;QQG;rail scotch block;Spårspärr
./data/after_check_20220412/B_3rd.tsv;66;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125924;9 Växlar och spårspärrar# 9.1  Elektriska kopplingar för växlar och spårspärrar# 9.1.1Växlar och spårspärrar med elektrisk omläggningsanordning;9 Switches and track barriers# 9.1 Electrical connections for switches and track lockers# 9.1.1 Switches and turnstiles with electrical switching device;Skåpstolpe för kabelskåp tillhörande växlar resp spårspärrar ska vara isolerad mot markvärme med isolermatta, isolerskum eller annat isolermaterial.;Cabinet posts for cable cabinets belonging to switches or track spacers shall be insulated against ground heat with insulating mat, insulating foam or other insulating material.;;;insulating mat;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;RQA;insulation;Isolering
./data/after_check_20220412/B_3rd.tsv;66;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125924;9 Växlar och spårspärrar# 9.1  Elektriska kopplingar för växlar och spårspärrar# 9.1.1Växlar och spårspärrar med elektrisk omläggningsanordning;9 Switches and track barriers# 9.1 Electrical connections for switches and track lockers# 9.1.1 Switches and turnstiles with electrical switching device;Skåpstolpe för kabelskåp tillhörande växlar resp spårspärrar ska vara isolerad mot markvärme med isolermatta, isolerskum eller annat isolermaterial.;Cabinet posts for cable cabinets belonging to switches or track spacers shall be insulated against ground heat with insulating mat, insulating foam or other insulating material.;;;insulating foam;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;RQA;insulation;Isolering
./data/after_check_20220412/B_3rd.tsv;66;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125924;9 Växlar och spårspärrar# 9.1  Elektriska kopplingar för växlar och spårspärrar# 9.1.1Växlar och spårspärrar med elektrisk omläggningsanordning;9 Switches and track barriers# 9.1 Electrical connections for switches and track lockers# 9.1.1 Switches and turnstiles with electrical switching device;Skåpstolpe för kabelskåp tillhörande växlar resp spårspärrar ska vara isolerad mot markvärme med isolermatta, isolerskum eller annat isolermaterial.;Cabinet posts for cable cabinets belonging to switches or track spacers shall be insulated against ground heat with insulating mat, insulating foam or other insulating material.;;;insulating material;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;RQA;insulation;Isolering
./data/after_check_20220412/B_3rd.tsv;67;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125967;10 Tungkontrollkontakt# 10.1 Elektrisk anslutining;10 Tongue control contact# 10.1 Electrical connection;I de fall lokalställare är placerad på annan plats än på kabelskåpet, ska kabeltypen mellan dem vara enligt fastställda ritningar eller teknisk beskrivning/annat underlag.;In cases where the local switch is located in a place other than on the cable cabinet, the type of cable between them shall be according to the established drawings or technical description/other document.;;;local switch;Landskapsinformation#Byggdelar;JVGLOS#33BG;Local switch#Devices at switches and crossings;Lokalställare#Anordningar i växlar och spårkorsningar;Tillgångssystem;3RD;Track switching system;Spårbytesanordning
./data/after_check_20220412/B_3rd.tsv;67;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125967;10 Tungkontrollkontakt# 10.1 Elektrisk anslutining;10 Tongue control contact# 10.1 Electrical connection;I de fall lokalställare är placerad på annan plats än på kabelskåpet, ska kabeltypen mellan dem vara enligt fastställda ritningar eller teknisk beskrivning/annat underlag.;In cases where the local switch is located in a place other than on the cable cabinet, the type of cable between them shall be according to the established drawings or technical description/other document.;;;cable cabinet;Byggdelar;62KBD;Cable cabinets;Kabelskåp;Grundfunktioner-och-Komponenter;UCA;Appliance cabinet;Apparatskåp
./data/after_check_20220412/B_3rd.tsv;67;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125967;10 Tungkontrollkontakt# 10.1 Elektrisk anslutining;10 Tongue control contact# 10.1 Electrical connection;I de fall lokalställare är placerad på annan plats än på kabelskåpet, ska kabeltypen mellan dem vara enligt fastställda ritningar eller teknisk beskrivning/annat underlag.;In cases where the local switch is located in a place other than on the cable cabinet, the type of cable between them shall be according to the established drawings or technical description/other document.;;;cable;Landskapsinformation#Byggdelar;JVGSIG#62C;Signal cable#Electricity and telecommunications cables, etc.;Signalkabel#El- och telekablar m m;Grundfunktioner-och-Komponenter;WG;electric signal guiding object;Elsignalledande objekt
./data/after_check_20220412/B_3rd.tsv;71;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126200;14 Signalställverk mod 85# installation av skåp# kurar och kiosker# 14.3  Utförande skydd mot EMI# 14.3.1   Byggnaden;14 Signal box mod 85# installation of cabinets# shelters and kiosks# 14.3 Performance protection against EMI# 14.3.1 Building;Följande krav ställs på installationsutrymmen, dvs teknikhus, skåp, kur och kiosk;The following requirements are set for installation spaces, i.e. technical housing, cabinets, shelter and kiosk;;;installation spaces;DCAT;z;No Available Code;ingen tillgänglig kod;DCAT;z;No Available Code;ingen tillgänglig kod
